,Region,Name,Source,TimeFrame,Attributes,ReligiousGroup,ReligiousPlace,CleanedAttributes,Start_year,End_year,CurrentRegion,Latitude,Longitude,Continent
1186,europe,British Isles: Pre-Roman,No Source,500 BCE - 43 CE,"Religious Group,Celtic Religions",1,0,['Celtic Religions'],-500,43,Europe,54.5259614,15.2551187,Europe
1187,europe,British Isles: Romano-British,No Source,43 CE - 500 CE,"Religious Group,Celtic Religions",1,0,['Celtic Religions'],43,500,Europe,54.5259614,15.2551187,Europe
1188,europe,British Isles V: Christian Roman Britain,No Source,380 CE - 500 CE,"Religious Group,Celtic Religions,Early Christianity",1,0,"['Celtic Religions', 'Early Christianity']",380,500,Europe,54.5259614,15.2551187,Europe
1189,europe,British Isles VI: Christian Roman Britain,No Source,380 CE - 500 CE,"Religious Group,Celtic Religions,Christian Traditions,Roman Religious Traditions",1,0,"['Celtic Religions', 'Christian Traditions', 'Roman Religious Traditions']",380,500,Europe,54.5259614,15.2551187,Europe
1190,europe,British Isles VII: Christian Roman Britain,No Source,380 CE - 500 CE,"Religious Group,Celtic Religions,Christian Traditions,Roman Religious Traditions",1,0,"['Celtic Religions', 'Christian Traditions', 'Roman Religious Traditions']",380,500,Europe,54.5259614,15.2551187,Europe
1191,europe,British Paganism.,No Source,500 BCE - 350 CE,"Religious Group,Celtic Religions",1,0,['Celtic Religions'],-500,350,Europe,54.5259614,15.2551187,Europe
1192,europe,Congregation of Savigny,No Source,1113 CE - 1147 CE,"Religious Group,Reform Movement,Christian Traditions",1,0,"['Reform Movement', 'Christian Traditions']",1113,1147,Europe,54.5259614,15.2551187,Europe
1193,europe,Early Medieval British Christianity,No Source,350 CE - 650 CE,"Religious Group,Early Christianity",1,0,['Early Christianity'],350,650,Europe,54.5259614,15.2551187,Europe
1194,europe,Iron Age Britain: Mid to Late Pre-Roman Iron Age,No Source,500 BCE - 55 BCE,"Religious Group,Celtic Religions",1,0,['Celtic Religions'],-500,-55,Europe,54.5259614,15.2551187,Europe
1195,europe,Iron Age Britain: Romano-Celtic Era,No Source,55 BCE - 286 CE,"Religious Group,Roman Religious Traditions,Early Christianity,Celtic Polytheism",1,0,"['Roman Religious Traditions', 'Early Christianity', 'Celtic Polytheism']",-55,286,Europe,54.5259614,15.2551187,Europe
1196,europe,Northern Irish Protestants,No Source,2015 CE - 2016 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],2015,2016,Europe,54.5259614,15.2551187,Europe
1197,europe,Northern Irish Roman Catholics,No Source,2015 CE - 2016 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],2015,2016,Europe,54.5259614,15.2551187,Europe
1198,europe,St Bartholomew's Priory,No Source,1123 CE - 2023 CE,"Religious Group,Religious Place,Monastery,Monasticism,Christian Traditions,Medieval Christianity",1,1,"['Monastery', 'Monasticism', 'Christian Traditions', 'Medieval Christianity']",1123,2023,Europe,54.5259614,15.2551187,Europe
1199,europe,The Church of England,Expert source: Jamie Franklin,1963 CE - 2020 CE,"Religious Group,Abrahamic,Christian Traditions",1,0,"['Abrahamic', 'Christian Traditions']",1963,2020,Europe,54.5259614,15.2551187,Europe
1200,europe,The Knights Templar,No Source,1119 CE - 1312 CE,"Religious Group,Christian Traditions,Heresy,Medieval Christianity,Abrahamic,Rome",1,0,"['Christian Traditions', 'Heresy', 'Medieval Christianity', 'Abrahamic', 'Rome']",1119,1312,Europe,54.5259614,15.2551187,Europe
1201,europe,Tractarian Movement,No Source,1833 CE - 1845 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1833,1845,Europe,54.5259614,15.2551187,Europe
1202,europe,Urban Northern Ireland,No Source,2015 CE - 2016 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],2015,2016,Europe,54.5259614,15.2551187,Europe
1203,europe,Abkhaz,Secondary source: Multiple References,1855 CE - 1890 CE,"Religious Group,Christian Traditions,Islamic Traditions,Syncretic Religions",1,0,"['Christian Traditions', 'Islamic Traditions', 'Syncretic Religions']",1855,1890,Europe,54.5259614,15.2551187,Europe
1204,europe,Ainu,Secondary source: Multiple References,1263 CE - 2007 CE,"Religious Group,Japanese Religions,Slavic Religions",1,0,"['Japanese Religions', 'Slavic Religions']",1263,2007,Europe,54.5259614,15.2551187,Europe
1205,europe,Atheism in the Soviet Union,No Source,1917 CE - 1991 CE,"Religious Group,Reform Movement,Secularism,Post-Christian",1,0,"['Reform Movement', 'Secularism', 'Post-Christian']",1917,1991,Europe,54.5259614,15.2551187,Europe
1206,europe,Chukchee,Secondary source: Multiple References,1641 CE - 1989 CE,"Religious Group,Slavic Religions",1,0,['Slavic Religions'],1641,1989,Europe,54.5259614,15.2551187,Europe
1207,europe,Chukchee,Secondary source: Multiple References,1885 CE - 1910 CE,"Religious Group,Circumpolar Religions",1,0,['Circumpolar Religions'],1885,1910,Europe,54.5259614,15.2551187,Europe
1208,europe,Edinoverie,No Source,1800 CE - 1918 CE,"Religious Group,Christian Traditions,Slavic Religions",1,0,"['Christian Traditions', 'Slavic Religions']",1800,1918,Europe,54.5259614,15.2551187,Europe
1209,europe,Egyptian Salafism (inluding North Africa and West Asia),No Source,1870 CE - 2015 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1870,2015,Europe,54.5259614,15.2551187,Europe
1210,europe,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Europe,54.5259614,15.2551187,Europe
1211,europe,Gilyak,Secondary source: Multiple References,1650 CE - 1989 CE,"Religious Group,Slavic Religions",1,0,['Slavic Religions'],1650,1989,Europe,54.5259614,15.2551187,Europe
1212,europe,Mohyla's Ukrainian Church,No Source,1620 CE - 1700 CE,"Religious Group,Slavic Religions,Orthodoxy",1,0,"['Slavic Religions', 'Orthodoxy']",1620,1700,Europe,54.5259614,15.2551187,Europe
1213,europe,Mongol Religion,Expert source: Timothy May,1206 CE - 1368 CE,"Religious Group,Chinese Religion",1,0,['Chinese Religion'],1206,1368,Europe,54.5259614,15.2551187,Europe
1214,europe,Sámi pre-Christian religion,No Source,500 CE - 1500 CE,"Religious Group,Circumpolar Religions",1,0,['Circumpolar Religions'],500,1500,Europe,54.5259614,15.2551187,Europe
1215,europe,Ukrainian Greek Catholic Church,No Source,1596 CE - 2022 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1596,2022,Europe,54.5259614,15.2551187,Europe
1216,europe,Atheism in the Soviet Union,No Source,1917 CE - 1991 CE,"Religious Group,Reform Movement,Secularism,Post-Christian",1,0,"['Reform Movement', 'Secularism', 'Post-Christian']",1917,1991,Europe,54.5259614,15.2551187,Europe
1217,europe,Edinoverie,No Source,1800 CE - 1918 CE,"Religious Group,Christian Traditions,Slavic Religions",1,0,"['Christian Traditions', 'Slavic Religions']",1800,1918,Europe,54.5259614,15.2551187,Europe
1218,europe,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Europe,54.5259614,15.2551187,Europe
1219,europe,International Sivananda Yoga Vedanta Centers,No Source,1957 CE - 2023 CE,"Religious Group,Hinduism,New Age Religion,neo-Vedanta,Yoga",1,0,"['Hinduism', 'New Age Religion', 'neo-Vedanta', 'Yoga']",1957,2023,Europe,54.5259614,15.2551187,Europe
1220,europe,Old Norse Fornsed,No Source,600 CE - 1100 CE,"Religious Group,Germanic Religions",1,0,['Germanic Religions'],600,1100,Europe,54.5259614,15.2551187,Europe
1221,europe,Saami,Secondary source: Multiple References,1935 CE - 1960 CE,"Religious Group,Christian Traditions,Circumpolar Religions",1,0,"['Christian Traditions', 'Circumpolar Religions']",1935,1960,Europe,54.5259614,15.2551187,Europe
1222,europe,Sámi pre-Christian religion,No Source,500 CE - 1500 CE,"Religious Group,Circumpolar Religions",1,0,['Circumpolar Religions'],500,1500,Europe,54.5259614,15.2551187,Europe
1223,europe,The Knights Templar,No Source,1119 CE - 1312 CE,"Religious Group,Christian Traditions,Heresy,Medieval Christianity,Abrahamic,Rome",1,0,"['Christian Traditions', 'Heresy', 'Medieval Christianity', 'Abrahamic', 'Rome']",1119,1312,Europe,54.5259614,15.2551187,Europe
1224,europe,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",No Source,1198 CE - 1500 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1198,1500,Europe,54.5259614,15.2551187,Europe
1225,europe,Saami,Secondary source: Multiple References,1935 CE - 1960 CE,"Religious Group,Christian Traditions,Circumpolar Religions",1,0,"['Christian Traditions', 'Circumpolar Religions']",1935,1960,Europe,54.5259614,15.2551187,Europe
1226,europe,Ancient Thessalians,No Source,700 BCE - 476 CE,"Religious Group,Roman Religions,Hellenistic Religions,Roman Religious Traditions,Greek Cult,Greek Religions",1,0,"['Roman Religions', 'Hellenistic Religions', 'Roman Religious Traditions', 'Greek Cult', 'Greek Religions']",-700,476,Europe,54.5259614,15.2551187,Europe
1227,europe,Byzantine Empire,No Source,395 CE - 632 CE,"Polity,Middle East",0,0,"['Polity', 'Middle East']",395,632,Europe,54.5259614,15.2551187,Europe
1228,europe,Byzantine Iconoclasts (726-787 CE),No Source,720 CE - 743 CE,"Religious Group,Christian Traditions,Orthodoxy",1,0,"['Christian Traditions', 'Orthodoxy']",720,743,Europe,54.5259614,15.2551187,Europe
1229,europe,Catholicism in contemporary Croatia,No Source,1995 CE - 2020 CE,"Religious Group,Christian Traditions,Roman Catholic,Abrahamic",1,0,"['Christian Traditions', 'Roman Catholic', 'Abrahamic']",1995,2020,Europe,54.5259614,15.2551187,Europe
1230,europe,Cult of the Egyptian Gods at Demetrias,No Source,294 BCE - 14 CE,"Religious Group,Hellenistic Religions,Mystery Religion,Egyptian Religions,Greek Cult,Greek Religions",1,0,"['Hellenistic Religions', 'Mystery Religion', 'Egyptian Religions', 'Greek Cult', 'Greek Religions']",-294,14,Europe,54.5259614,15.2551187,Europe
1231,europe,Delphi,No Source,800 BCE - 393 CE,"Religious Place,Religious Group,Temple,Temenos,Hellenistic Religions,shrines,Ancient Mediterranean,Polytheistic,Greek Cult,Greek Religions,Archaeological monument,Monument,Religious Complex",1,1,"['Temple', 'Temenos', 'Hellenistic Religions', 'shrines', 'Ancient Mediterranean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Archaeological monument', 'Monument', 'Religious Complex']",-800,393,Europe,54.5259614,15.2551187,Europe
1232,europe,Eastern Roman Manichaeism,No Source,300 CE - 600 CE,"Religious Group,Early Christianity,Persian Religions,Heresy,Dualist Tradition,Manichaeism",1,0,"['Early Christianity', 'Persian Religions', 'Heresy', 'Dualist Tradition', 'Manichaeism']",300,600,Europe,54.5259614,15.2551187,Europe
1233,europe,Marmarini Stele,No Source,199 BCE - 150 BCE,"Religious Group,Text,Hellenistic Religions,Syncretic Religions,Phoenician Cult,Anatolian Religions,Mystery Religion,Ancient Greek text,Greek Cult,Greek Religions,Inscription,Sacred Law",1,0,"['Text', 'Hellenistic Religions', 'Syncretic Religions', 'Phoenician Cult', 'Anatolian Religions', 'Mystery Religion', 'Ancient Greek text', 'Greek Cult', 'Greek Religions', 'Inscription', 'Sacred Law']",-199,-150,Europe,54.5259614,15.2551187,Europe
1234,europe,Novatians,No Source,250 CE - 258 CE,"Religious Group,Christian Traditions,Heresy,Orthodoxy",1,0,"['Christian Traditions', 'Heresy', 'Orthodoxy']",250,258,Europe,54.5259614,15.2551187,Europe
1235,europe,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Europe,54.5259614,15.2551187,Europe
1236,europe,Orphism,No Source,450 BCE - 425 CE,"Religious Group,Hellenistic Religions,Greek Religions",1,0,"['Hellenistic Religions', 'Greek Religions']",-450,425,Europe,54.5259614,15.2551187,Europe
1237,europe,Peak Sanctuary of Petsofas,No Source,2000 BCE - 1500 BCE,"Religious Place,Religious Group,Minoan Religions,Aegean",1,1,"['Minoan Religions', 'Aegean']",-2000,-1500,Europe,54.5259614,15.2551187,Europe
1238,europe,Roman Divination,No Source,800 BCE - 380 CE,"Religious Group,Hellenistic Religions,Roman Religious Traditions,Italic Religions,Greek Religions",1,0,"['Hellenistic Religions', 'Roman Religious Traditions', 'Italic Religions', 'Greek Religions']",-800,380,Europe,54.5259614,15.2551187,Europe
1239,europe,Romanian Orthodox Church,No Source,1885 CE - 2020 CE,"Religious Group,Orthodoxy",1,0,['Orthodoxy'],1885,2020,Europe,54.5259614,15.2551187,Europe
1240,europe,Sanctuary of Athena Pronaia at Delphi,No Source,750 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Monument,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Monument', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-750,395,Europe,54.5259614,15.2551187,Europe
1241,europe,The Cave of the Nymphs at Pharsalos,No Source,499 BCE - 30 BCE,"Religious Group,Religious Place,Aegean,Greek Cult,Greek Religions,Shrine,Open-Air Sanctuary,Nature Sanctuaries,Hellenistic Religions,Greece,Graeco-Roman,Indo-European Religion",1,1,"['Aegean', 'Greek Cult', 'Greek Religions', 'Shrine', 'Open-Air Sanctuary', 'Nature Sanctuaries', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Indo-European Religion']",-499,-30,Europe,54.5259614,15.2551187,Europe
1242,europe,The Lives of the Philosophers and Sophists,No Source,347 CE - 414 CE,"Religious Group,Text,Hellenistic Religions,Neoplatonism,Hagiography,Ancient Greek text,Greek Religions",1,0,"['Text', 'Hellenistic Religions', 'Neoplatonism', 'Hagiography', 'Ancient Greek text', 'Greek Religions']",347,414,Europe,54.5259614,15.2551187,Europe
1243,europe,The Metroon at Demetrias,No Source,250 BCE - 150 BCE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Religious Complex,Temple,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Religious Complex', 'Temple', 'Greece', 'Graeco-Roman']",-250,-150,Europe,54.5259614,15.2551187,Europe
1244,europe,The Sanctuary of Apollo Pythios at Delphi,No Source,900 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Shrine,Temenos,Temple,Sacred Enclosure,Altar,Greece,shrines,Hellenistic Religions,Graeco-Roman,Archaeological monument",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Shrine', 'Temenos', 'Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'shrines', 'Hellenistic Religions', 'Graeco-Roman', 'Archaeological monument']",-900,395,Europe,54.5259614,15.2551187,Europe
1245,europe,The Sanctuary of Demeter and Kore at Eleusis,Secondary source: Multiple References,1480 BCE - 394 CE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Temenos,Temple,Hellenistic Religions,shrines,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Temenos', 'Temple', 'Hellenistic Religions', 'shrines', 'Greece', 'Graeco-Roman']",-1480,394,Europe,54.5259614,15.2551187,Europe
1246,europe,The Sanctuary of Pasikrata at Demetrias,No Source,294 BCE - 200 CE,"Religious Group,Religious Place,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Greek Cult,Greek Religions,Religious Complex",1,1,"['Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Religious Complex']",-294,200,Europe,54.5259614,15.2551187,Europe
1247,europe,The Sanctuary of the Egyptian Gods at Gortyn,No Source,100 CE - 300 CE,"Religious Group,Religious Place,Temple,Crete,Greece,Aegean,Graeco-Roman,Egyptian Religions",1,1,"['Temple', 'Crete', 'Greece', 'Aegean', 'Graeco-Roman', 'Egyptian Religions']",100,300,Europe,54.5259614,15.2551187,Europe
1248,europe,The Sanctuary of the Egyptian Gods in Marathon,No Source,150 CE - 200 CE,"Religious Group,Religious Place,Temple,Greece,Aegean,Egyptian Religions,Greek Cult,Mystery Religion,Religious Complex",1,1,"['Temple', 'Greece', 'Aegean', 'Egyptian Religions', 'Greek Cult', 'Mystery Religion', 'Religious Complex']",150,200,Europe,54.5259614,15.2551187,Europe
1249,europe,Altar of Hieron II,No Source,269 BCE - 215 BCE,"Religious Place,Religious Group,Temple,Greek Religions",1,1,"['Temple', 'Greek Religions']",-269,-215,Europe,54.5259614,15.2551187,Europe
1250,europe,Ancient Thessalians,No Source,700 BCE - 476 CE,"Religious Group,Roman Religions,Hellenistic Religions,Roman Religious Traditions,Greek Cult,Greek Religions",1,0,"['Roman Religions', 'Hellenistic Religions', 'Roman Religious Traditions', 'Greek Cult', 'Greek Religions']",-700,476,Europe,54.5259614,15.2551187,Europe
1251,europe,Archaic Spartan Cults,No Source,800 BCE - 500 BCE,"Religious Group,Greek Religions",1,0,['Greek Religions'],-800,-500,Europe,54.5259614,15.2551187,Europe
1252,europe,"Central Macedonia, Greece: Eastern Orthodoxy",No Source,1260 CE - 1302 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1260,1302,Europe,54.5259614,15.2551187,Europe
1253,europe,"Central Macedonia, Greece: Eastern Orthodoxy",No Source,1530 CE - 1912 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1530,1912,Europe,54.5259614,15.2551187,Europe
1254,europe,"Central Macedonia, Greece: Eastern Orthodoxy",No Source,1913 CE - 2017 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1913,2017,Europe,54.5259614,15.2551187,Europe
1255,europe,Congregation of the Oratory,No Source,1575 CE - 1700 CE,"Religious Group,Roman Catholic,Rome",1,0,"['Roman Catholic', 'Rome']",1575,1700,Europe,54.5259614,15.2551187,Europe
1256,europe,Cult of the Egyptian Gods at Demetrias,No Source,294 BCE - 14 CE,"Religious Group,Hellenistic Religions,Mystery Religion,Egyptian Religions,Greek Cult,Greek Religions",1,0,"['Hellenistic Religions', 'Mystery Religion', 'Egyptian Religions', 'Greek Cult', 'Greek Religions']",-294,14,Europe,54.5259614,15.2551187,Europe
1257,europe,Delphi,No Source,800 BCE - 393 CE,"Religious Place,Religious Group,Temple,Temenos,Hellenistic Religions,shrines,Ancient Mediterranean,Polytheistic,Greek Cult,Greek Religions,Archaeological monument,Monument,Religious Complex",1,1,"['Temple', 'Temenos', 'Hellenistic Religions', 'shrines', 'Ancient Mediterranean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Archaeological monument', 'Monument', 'Religious Complex']",-800,393,Europe,54.5259614,15.2551187,Europe
1258,europe,Etruscan Religion,No Source,10 BCE - 1 BCE,"Religious Group,Roman Religious Traditions,Ancient Mediterranean",1,0,"['Roman Religious Traditions', 'Ancient Mediterranean']",-10,-1,Europe,54.5259614,15.2551187,Europe
1259,europe,Euboea/Central Macedonia: Constantinopolitan Chalcedonian Christianity,No Source,1260 CE - 1302 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1260,1302,Europe,54.5259614,15.2551187,Europe
1260,europe,Euboea/Central Macedonia: Nicaean-Chalcedonian Christianity,No Source,397 CE - 500 CE,"Religious Group,Early Christianity",1,0,['Early Christianity'],397,500,Europe,54.5259614,15.2551187,Europe
1261,europe,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Europe,54.5259614,15.2551187,Europe
1262,europe,Guglielmites,No Source,1260 CE - 1302 CE,"Religious Group,Christian Traditions,New Religious Movement",1,0,"['Christian Traditions', 'New Religious Movement']",1260,1302,Europe,54.5259614,15.2551187,Europe
1263,europe,International Sivananda Yoga Vedanta Centers,No Source,1957 CE - 2023 CE,"Religious Group,Hinduism,New Age Religion,neo-Vedanta,Yoga",1,0,"['Hinduism', 'New Age Religion', 'neo-Vedanta', 'Yoga']",1957,2023,Europe,54.5259614,15.2551187,Europe
1264,europe,Italy: Roman Catholic Christianity,No Source,1260 CE - 1302 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1260,1302,Europe,54.5259614,15.2551187,Europe
1265,europe,Italy: Roman Catholic Christianity II,No Source,1530 CE - 2017 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1530,2017,Europe,54.5259614,15.2551187,Europe
1266,europe,Italy: The Catholic Church,No Source,1530 CE - 1760 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1530,1760,Europe,54.5259614,15.2551187,Europe
1267,europe,Italy: The Catholic Church,No Source,1760 CE - 1870 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1760,1870,Europe,54.5259614,15.2551187,Europe
1268,europe,Italy: The Catholic Church,No Source,1870 CE - 1920 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1870,1920,Europe,54.5259614,15.2551187,Europe
1269,europe,Italy: The Catholic Church,No Source,1929 CE - 2017 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1929,2017,Europe,54.5259614,15.2551187,Europe
1270,europe,Italy: The Franciscan Order,No Source,1209 CE - 1312 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1209,1312,Europe,54.5259614,15.2551187,Europe
1271,europe,Italy: The Jesuit Order,No Source,1540 CE - 2017 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1540,2017,Europe,54.5259614,15.2551187,Europe
1272,europe,Local Religion at Selinous,No Source,650 BCE - 409 BCE,"Religious Group,Canaanite Religions,Greek Religions,Italic Religions",1,0,"['Canaanite Religions', 'Greek Religions', 'Italic Religions']",-650,-409,Europe,54.5259614,15.2551187,Europe
1273,europe,Marmarini Stele,No Source,199 BCE - 150 BCE,"Religious Group,Text,Hellenistic Religions,Syncretic Religions,Phoenician Cult,Anatolian Religions,Mystery Religion,Ancient Greek text,Greek Cult,Greek Religions,Inscription,Sacred Law",1,0,"['Text', 'Hellenistic Religions', 'Syncretic Religions', 'Phoenician Cult', 'Anatolian Religions', 'Mystery Religion', 'Ancient Greek text', 'Greek Cult', 'Greek Religions', 'Inscription', 'Sacred Law']",-199,-150,Europe,54.5259614,15.2551187,Europe
1274,europe,Novatians,No Source,250 CE - 258 CE,"Religious Group,Christian Traditions,Heresy,Orthodoxy",1,0,"['Christian Traditions', 'Heresy', 'Orthodoxy']",250,258,Europe,54.5259614,15.2551187,Europe
1275,europe,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Europe,54.5259614,15.2551187,Europe
1276,europe,Orphism,No Source,450 BCE - 425 CE,"Religious Group,Hellenistic Religions,Greek Religions",1,0,"['Hellenistic Religions', 'Greek Religions']",-450,425,Europe,54.5259614,15.2551187,Europe
1277,europe,Pauline Christianity,No Source,45 CE - 60 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],45,60,Europe,54.5259614,15.2551187,Europe
1278,europe,Pauline Christianity (ca. 45-60 CE),No Source,45 CE - 60 CE,"Religious Group,Roman Religious Traditions,Christian Traditions,Greek Religions",1,0,"['Roman Religious Traditions', 'Christian Traditions', 'Greek Religions']",45,60,Europe,54.5259614,15.2551187,Europe
1279,europe,Peak Sanctuary of Petsofas,No Source,2000 BCE - 1500 BCE,"Religious Place,Religious Group,Minoan Religions,Aegean",1,1,"['Minoan Religions', 'Aegean']",-2000,-1500,Europe,54.5259614,15.2551187,Europe
1280,europe,Roman Divination,No Source,800 BCE - 380 CE,"Religious Group,Hellenistic Religions,Roman Religious Traditions,Italic Religions,Greek Religions",1,0,"['Hellenistic Religions', 'Roman Religious Traditions', 'Italic Religions', 'Greek Religions']",-800,380,Europe,54.5259614,15.2551187,Europe
1281,europe,Roman private religion,No Source,202 BCE - 44 BCE,"Religious Group,Roman Religions,Ancient Mediterranean,Italic Religions,Polytheistic",1,0,"['Roman Religions', 'Ancient Mediterranean', 'Italic Religions', 'Polytheistic']",-202,-44,Europe,54.5259614,15.2551187,Europe
1282,europe,Sanctuary of Artemis at Brauron,No Source,2000 BCE - 200 BCE,"Religious Group,Religious Place,Archaeological Site,Greece,Ancient Mediterranean,Aegean,Greek Cult,Greek Religions",1,1,"['Archaeological Site', 'Greece', 'Ancient Mediterranean', 'Aegean', 'Greek Cult', 'Greek Religions']",-2000,-200,Europe,54.5259614,15.2551187,Europe
1283,europe,Sanctuary of Athena Pronaia at Delphi,No Source,750 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Monument,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Monument', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-750,395,Europe,54.5259614,15.2551187,Europe
1284,europe,Sanctuary of Zeus Thaulios and Ennodia at Pherai (Makalorema),No Source,800 BCE - 100 CE,"Religious Group,Religious Place,Greek Religions,Greek Cult,Monument,Open-Air Sanctuary,Religious Complex,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Greek Religions', 'Greek Cult', 'Monument', 'Open-Air Sanctuary', 'Religious Complex', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-800,100,Europe,54.5259614,15.2551187,Europe
1285,europe,Sethian Gnostic,No Source,100 CE - 400 CE,"Religious Group,Christian Traditions,Roman Religions,Heresy,Abrahamic",1,0,"['Christian Traditions', 'Roman Religions', 'Heresy', 'Abrahamic']",100,400,Europe,54.5259614,15.2551187,Europe
1286,europe,Society of Jesus,No Source,1540 CE - 1773 CE,"Religious Group,Roman Catholic",1,0,['Roman Catholic'],1540,1773,Europe,54.5259614,15.2551187,Europe
1287,europe,"Temple of Minerva, Forum Transitorium",No Source,85 CE - 315 CE,"Religious Place,Religious Group,Temple,Forum,Roman Religions,Ancient Mediterranean,Roman Religious Traditions,Polytheistic,Archaeological monument,Monument,Religious Complex",1,1,"['Temple', 'Forum', 'Roman Religions', 'Ancient Mediterranean', 'Roman Religious Traditions', 'Polytheistic', 'Archaeological monument', 'Monument', 'Religious Complex']",85,315,Europe,54.5259614,15.2551187,Europe
1288,europe,Temples of Mater Matuta and Fortuna at Sant'Omobono,No Source,600 BCE - 400 CE,"Religious Place,Religious Group,Temple,Altar,Monument,Roman Religions,Ancient Mediterranean,Roman Religious Traditions,Polytheistic,Archaeological monument,Religious Complex",1,1,"['Temple', 'Altar', 'Monument', 'Roman Religions', 'Ancient Mediterranean', 'Roman Religious Traditions', 'Polytheistic', 'Archaeological monument', 'Religious Complex']",-600,400,Europe,54.5259614,15.2551187,Europe
